"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Comparison"
"GO:2001222","regulation of neuron migration","1/26","52/18805",0.0192307692307692,13.9090236686391,3.4684485474321,0.0695094196755971,0.181476654022436,0.133056496495498,"NIPBL",1,"DX_vs_REL"
"GO:0006984","ER-nucleus signaling pathway","1/26","53/18805",0.0188679245283019,13.6465892597968,3.4305449604433,0.0707994935351629,0.181476654022436,0.133056496495498,"EIF2AK3",1,"DX_vs_REL"
"GO:0030834","regulation of actin filament depolymerization","1/26","53/18805",0.0188679245283019,13.6465892597968,3.4305449604433,0.0707994935351629,0.181476654022436,0.133056496495498,"TMOD3",1,"DX_vs_REL"
"GO:0032964","collagen biosynthetic process","1/26","53/18805",0.0188679245283019,13.6465892597968,3.4305449604433,0.0707994935351629,0.181476654022436,0.133056496495498,"MYB",1,"DX_vs_REL"
"GO:0051403","stress-activated MAPK cascade","1/26","53/18805",0.0188679245283019,13.6465892597968,3.4305449604433,0.0707994935351629,0.181476654022436,0.133056496495498,"EIF2AK2",1,"DX_vs_REL"
"GO:0060324","face development","1/26","53/18805",0.0188679245283019,13.6465892597968,3.4305449604433,0.0707994935351629,0.181476654022436,0.133056496495498,"NIPBL",1,"DX_vs_REL"
"GO:0140353","lipid export from cell","1/26","53/18805",0.0188679245283019,13.6465892597968,3.4305449604433,0.0707994935351629,0.181476654022436,0.133056496495498,"MYB",1,"DX_vs_REL"
"GO:0141084","inflammasome-mediated signaling pathway","1/26","53/18805",0.0188679245283019,13.6465892597968,3.4305449604433,0.0707994935351629,0.181476654022436,0.133056496495498,"EIF2AK2",1,"DX_vs_REL"
"GO:1990089","response to nerve growth factor","1/26","53/18805",0.0188679245283019,13.6465892597968,3.4305449604433,0.0707994935351629,0.181476654022436,0.133056496495498,"SHOC2",1,"DX_vs_REL"
"GO:0002366","leukocyte activation involved in immune response","2/26","319/18805",0.00626959247648903,4.53460332770678,2.36913666212658,0.0713972237882906,0.181476654022436,0.133056496495498,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0046879","hormone secretion","2/26","320/18805",0.00625,4.52043269230769,2.36339804186226,0.071786525320861,0.181476654022436,0.133056496495498,"CLOCK/MYB",2,"DX_vs_REL"
"GO:0010543","regulation of platelet activation","1/26","54/18805",0.0185185185185185,13.3938746438746,3.39365216175502,0.0720878474797063,0.181476654022436,0.133056496495498,"UBASH3B",1,"DX_vs_REL"
"GO:0010559","regulation of glycoprotein biosynthetic process","1/26","54/18805",0.0185185185185185,13.3938746438746,3.39365216175502,0.0720878474797063,0.181476654022436,0.133056496495498,"TM9SF2",1,"DX_vs_REL"
"GO:0048146","positive regulation of fibroblast proliferation","1/26","54/18805",0.0185185185185185,13.3938746438746,3.39365216175502,0.0720878474797063,0.181476654022436,0.133056496495498,"MYB",1,"DX_vs_REL"
"GO:0050819","negative regulation of coagulation","1/26","54/18805",0.0185185185185185,13.3938746438746,3.39365216175502,0.0720878474797063,0.181476654022436,0.133056496495498,"UBASH3B",1,"DX_vs_REL"
"GO:0051607","defense response to virus","2/26","321/18805",0.00623052959501558,4.50635034747184,2.35768297975352,0.0721765402002796,0.181476654022436,0.133056496495498,"EIF2AK2/EXOC1",2,"DX_vs_REL"
"GO:0002263","cell activation involved in immune response","2/26","323/18805",0.00619195046439629,4.47844724934508,2.34632281803872,0.0729586998605029,0.181476654022436,0.133056496495498,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0030217","T cell differentiation","2/26","324/18805",0.00617283950617284,4.46462488129155,2.34067736720722,0.0733508395846179,0.181476654022436,0.133056496495498,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0034381","plasma lipoprotein particle clearance","1/26","55/18805",0.0181818181818182,13.1503496503496,3.35772441661986,0.0733744837106023,0.181476654022436,0.133056496495498,"LRPAP1",1,"DX_vs_REL"
"GO:0045778","positive regulation of ossification","1/26","55/18805",0.0181818181818182,13.1503496503496,3.35772441661986,0.0733744837106023,0.181476654022436,0.133056496495498,"NIPBL",1,"DX_vs_REL"
"GO:0060425","lung morphogenesis","1/26","55/18805",0.0181818181818182,13.1503496503496,3.35772441661986,0.0733744837106023,0.181476654022436,0.133056496495498,"KRAS",1,"DX_vs_REL"
"GO:1903351","cellular response to dopamine","1/26","55/18805",0.0181818181818182,13.1503496503496,3.35772441661986,0.0733744837106023,0.181476654022436,0.133056496495498,"GNG2",1,"DX_vs_REL"
"GO:0009416","response to light stimulus","2/26","326/18805",0.00613496932515337,4.43723454459651,2.32945486152779,0.0741372262177091,0.181476654022436,0.133056496495498,"CLOCK/KRAS",2,"DX_vs_REL"
"GO:0048638","regulation of developmental growth","2/26","327/18805",0.00611620795107034,4.4236650199953,2.32387746654347,0.0745314681008228,0.181476654022436,0.133056496495498,"FOXP1/NIPBL",2,"DX_vs_REL"
"GO:0006473","protein acetylation","1/26","56/18805",0.0178571428571429,12.915521978022,3.32271885027898,0.0746594044265235,0.181476654022436,0.133056496495498,"CLOCK",1,"DX_vs_REL"
"GO:0030857","negative regulation of epithelial cell differentiation","1/26","56/18805",0.0178571428571429,12.915521978022,3.32271885027898,0.0746594044265235,0.181476654022436,0.133056496495498,"KRAS",1,"DX_vs_REL"
"GO:1902895","positive regulation of miRNA transcription","1/26","56/18805",0.0178571428571429,12.915521978022,3.32271885027898,0.0746594044265235,0.181476654022436,0.133056496495498,"MYB",1,"DX_vs_REL"
"GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","1/26","56/18805",0.0178571428571429,12.915521978022,3.32271885027898,0.0746594044265235,0.181476654022436,0.133056496495498,"FHIT",1,"DX_vs_REL"
"GO:0050890","cognition","2/26","329/18805",0.0060790273556231,4.39677343932663,2.31278955537311,0.0753220364739173,0.181476654022436,0.133056496495498,"NIPBL/KRAS",2,"DX_vs_REL"
"GO:0097193","intrinsic apoptotic signaling pathway","2/26","330/18805",0.00606060606060606,4.38344988344988,2.30727870969144,0.0757183579687099,0.181476654022436,0.133056496495498,"EIF2AK3/FHIT",2,"DX_vs_REL"
"GO:0000381","regulation of alternative mRNA splicing, via spliceosome","1/26","57/18805",0.0175438596491228,12.6889338731444,3.28859522166618,0.0759426118234471,0.181476654022436,0.133056496495498,"CELF2",1,"DX_vs_REL"
"GO:0002762","negative regulation of myeloid leukocyte differentiation","1/26","57/18805",0.0175438596491228,12.6889338731444,3.28859522166618,0.0759426118234471,0.181476654022436,0.133056496495498,"UBASH3B",1,"DX_vs_REL"
"GO:0031098","stress-activated protein kinase signaling cascade","1/26","57/18805",0.0175438596491228,12.6889338731444,3.28859522166618,0.0759426118234471,0.181476654022436,0.133056496495498,"EIF2AK2",1,"DX_vs_REL"
"GO:1901799","negative regulation of proteasomal protein catabolic process","1/26","57/18805",0.0175438596491228,12.6889338731444,3.28859522166618,0.0759426118234471,0.181476654022436,0.133056496495498,"FHIT",1,"DX_vs_REL"
"GO:1903350","response to dopamine","1/26","57/18805",0.0175438596491228,12.6889338731444,3.28859522166618,0.0759426118234471,0.181476654022436,0.133056496495498,"GNG2",1,"DX_vs_REL"
"GO:0009914","hormone transport","2/26","331/18805",0.00604229607250755,4.37020683244248,2.30178972048704,0.0761153676806988,0.181476654022436,0.133056496495498,"CLOCK/MYB",2,"DX_vs_REL"
"GO:0051090","regulation of DNA-binding transcription factor activity","2/26","332/18805",0.00602409638554217,4.35704355885079,2.29632242728533,0.0765130631250138,0.181476654022436,0.133056496495498,"EIF2AK2/CLOCK",2,"DX_vs_REL"
"GO:0030042","actin filament depolymerization","1/26","58/18805",0.0172413793103448,12.4701591511936,3.25531571863536,0.0772241080946537,0.181476654022436,0.133056496495498,"TMOD3",1,"DX_vs_REL"
"GO:0030837","negative regulation of actin filament polymerization","1/26","58/18805",0.0172413793103448,12.4701591511936,3.25531571863536,0.0772241080946537,0.181476654022436,0.133056496495498,"TMOD3",1,"DX_vs_REL"
"GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","1/26","58/18805",0.0172413793103448,12.4701591511936,3.25531571863536,0.0772241080946537,0.181476654022436,0.133056496495498,"UBASH3B",1,"DX_vs_REL"
"GO:0071868","cellular response to monoamine stimulus","1/26","58/18805",0.0172413793103448,12.4701591511936,3.25531571863536,0.0772241080946537,0.181476654022436,0.133056496495498,"GNG2",1,"DX_vs_REL"
"GO:0071870","cellular response to catecholamine stimulus","1/26","58/18805",0.0172413793103448,12.4701591511936,3.25531571863536,0.0772241080946537,0.181476654022436,0.133056496495498,"GNG2",1,"DX_vs_REL"
"GO:0007632","visual behavior","1/26","59/18805",0.0169491525423729,12.2588005215124,3.22284477233198,0.0785038954307367,0.183057398345123,0.134215479189799,"KRAS",1,"DX_vs_REL"
"GO:2000107","negative regulation of leukocyte apoptotic process","1/26","59/18805",0.0169491525423729,12.2588005215124,3.22284477233198,0.0785038954307367,0.183057398345123,0.134215479189799,"FOXP1",1,"DX_vs_REL"
"GO:0060562","epithelial tube morphogenesis","2/26","337/18805",0.00593471810089021,4.29239899566309,2.26930590022671,0.0785117397157693,0.183057398345123,0.134215479189799,"FOXP1/KRAS",2,"DX_vs_REL"
"GO:0048545","response to steroid hormone","2/26","338/18805",0.00591715976331361,4.27969959035048,2.2639655049402,0.0789134976553514,0.183149883253216,0.134283288010256,"FOXP1/CLOCK",2,"DX_vs_REL"
"GO:1902105","regulation of leukocyte differentiation","2/26","340/18805",0.00588235294117647,4.25452488687783,2.25334642110891,0.0797190165295586,0.183149883253216,0.134283288010256,"FOXP1/UBASH3B",2,"DX_vs_REL"
"GO:0032091","negative regulation of protein binding","1/26","60/18805",0.0166666666666667,12.0544871794872,3.19114888862788,0.0797819760195981,0.183149883253216,0.134283288010256,"LRPAP1",1,"DX_vs_REL"
"GO:0048278","vesicle docking","1/26","60/18805",0.0166666666666667,12.0544871794872,3.19114888862788,0.0797819760195981,0.183149883253216,0.134283288010256,"EXOC1",1,"DX_vs_REL"
"GO:0140374","antiviral innate immune response","1/26","60/18805",0.0166666666666667,12.0544871794872,3.19114888862788,0.0797819760195981,0.183149883253216,0.134283288010256,"EIF2AK2",1,"DX_vs_REL"
"GO:1903018","regulation of glycoprotein metabolic process","1/26","60/18805",0.0166666666666667,12.0544871794872,3.19114888862788,0.0797819760195981,0.183149883253216,0.134283288010256,"TM9SF2",1,"DX_vs_REL"
"GO:0071867","response to monoamine","1/26","61/18805",0.0163934426229508,11.8568726355612,3.16019649479539,0.0810583520464577,0.183808479861529,0.134766163109414,"GNG2",1,"DX_vs_REL"
"GO:0071869","response to catecholamine","1/26","61/18805",0.0163934426229508,11.8568726355612,3.16019649479539,0.0810583520464577,0.183808479861529,0.134766163109414,"GNG2",1,"DX_vs_REL"
"GO:0045787","positive regulation of cell cycle","2/26","344/18805",0.00581395348837209,4.20505366726297,2.23235099586684,0.081337997986981,0.183808479861529,0.134766163109414,"TMOD3/RPS15A",2,"DX_vs_REL"
"GO:0071214","cellular response to abiotic stimulus","2/26","344/18805",0.00581395348837209,4.20505366726297,2.23235099586684,0.081337997986981,0.183808479861529,0.134766163109414,"CLOCK/NIPBL",2,"DX_vs_REL"
"GO:0104004","cellular response to environmental stimulus","2/26","344/18805",0.00581395348837209,4.20505366726297,2.23235099586684,0.081337997986981,0.183808479861529,0.134766163109414,"CLOCK/NIPBL",2,"DX_vs_REL"
"GO:0007062","sister chromatid cohesion","1/26","62/18805",0.0161290322580645,11.6656327543424,3.1299577998182,0.0823330256938541,0.183808479861529,0.134766163109414,"NIPBL",1,"DX_vs_REL"
"GO:0010574","regulation of vascular endothelial growth factor production","1/26","62/18805",0.0161290322580645,11.6656327543424,3.1299577998182,0.0823330256938541,0.183808479861529,0.134766163109414,"EIF2AK3",1,"DX_vs_REL"
"GO:0038065","collagen-activated signaling pathway","1/26","62/18805",0.0161290322580645,11.6656327543424,3.1299577998182,0.0823330256938541,0.183808479861529,0.134766163109414,"UBASH3B",1,"DX_vs_REL"
"GO:0051932","synaptic transmission, GABAergic","1/26","62/18805",0.0161290322580645,11.6656327543424,3.1299577998182,0.0823330256938541,0.183808479861529,0.134766163109414,"KRAS",1,"DX_vs_REL"
"GO:0070228","regulation of lymphocyte apoptotic process","1/26","62/18805",0.0161290322580645,11.6656327543424,3.1299577998182,0.0823330256938541,0.183808479861529,0.134766163109414,"FOXP1",1,"DX_vs_REL"
"GO:0071168","protein localization to chromatin","1/26","62/18805",0.0161290322580645,11.6656327543424,3.1299577998182,0.0823330256938541,0.183808479861529,0.134766163109414,"NIPBL",1,"DX_vs_REL"
"GO:0042063","gliogenesis","2/26","348/18805",0.00574712643678161,4.15671971706454,2.21167166020228,0.0829674417476284,0.184762906435492,0.135465937175548,"KRAS/MYB",2,"DX_vs_REL"
"GO:0002931","response to ischemia","1/26","65/18805",0.0153846153846154,11.1272189349112,3.04325012255125,0.086146854144482,0.188551815566231,0.138243919705541,"MYB",1,"DX_vs_REL"
"GO:0006903","vesicle targeting","1/26","65/18805",0.0153846153846154,11.1272189349112,3.04325012255125,0.086146854144482,0.188551815566231,0.138243919705541,"EXOC1",1,"DX_vs_REL"
"GO:0010573","vascular endothelial growth factor production","1/26","65/18805",0.0153846153846154,11.1272189349112,3.04325012255125,0.086146854144482,0.188551815566231,0.138243919705541,"EIF2AK3",1,"DX_vs_REL"
"GO:0032615","interleukin-12 production","1/26","65/18805",0.0153846153846154,11.1272189349112,3.04325012255125,0.086146854144482,0.188551815566231,0.138243919705541,"FOXP1",1,"DX_vs_REL"
"GO:0032655","regulation of interleukin-12 production","1/26","65/18805",0.0153846153846154,11.1272189349112,3.04325012255125,0.086146854144482,0.188551815566231,0.138243919705541,"FOXP1",1,"DX_vs_REL"
"GO:0040014","regulation of multicellular organism growth","1/26","65/18805",0.0153846153846154,11.1272189349112,3.04325012255125,0.086146854144482,0.188551815566231,0.138243919705541,"NIPBL",1,"DX_vs_REL"
"GO:0048814","regulation of dendrite morphogenesis","1/26","65/18805",0.0153846153846154,11.1272189349112,3.04325012255125,0.086146854144482,0.188551815566231,0.138243919705541,"TNIK",1,"DX_vs_REL"
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","1/26","66/18805",0.0151515151515152,10.9586247086247,3.01559970883666,0.0874147400458822,0.189454723577211,0.138905920981936,"EIF2AK3",1,"DX_vs_REL"
"GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","1/26","66/18805",0.0151515151515152,10.9586247086247,3.01559970883666,0.0874147400458822,0.189454723577211,0.138905920981936,"EIF2AK2",1,"DX_vs_REL"
"GO:1905330","regulation of morphogenesis of an epithelium","1/26","66/18805",0.0151515151515152,10.9586247086247,3.01559970883666,0.0874147400458822,0.189454723577211,0.138905920981936,"FOXP1",1,"DX_vs_REL"
"GO:0006893","Golgi to plasma membrane transport","1/26","67/18805",0.0149253731343284,10.7950631458094,2.98853666538791,0.0886809344403968,0.189454723577211,0.138905920981936,"EXOC1",1,"DX_vs_REL"
"GO:0030219","megakaryocyte differentiation","1/26","67/18805",0.0149253731343284,10.7950631458094,2.98853666538791,0.0886809344403968,0.189454723577211,0.138905920981936,"MYB",1,"DX_vs_REL"
"GO:0032922","circadian regulation of gene expression","1/26","67/18805",0.0149253731343284,10.7950631458094,2.98853666538791,0.0886809344403968,0.189454723577211,0.138905920981936,"CLOCK",1,"DX_vs_REL"
"GO:0045453","bone resorption","1/26","67/18805",0.0149253731343284,10.7950631458094,2.98853666538791,0.0886809344403968,0.189454723577211,0.138905920981936,"UBASH3B",1,"DX_vs_REL"
"GO:0070301","cellular response to hydrogen peroxide","1/26","67/18805",0.0149253731343284,10.7950631458094,2.98853666538791,0.0886809344403968,0.189454723577211,0.138905920981936,"MYB",1,"DX_vs_REL"
"GO:0071300","cellular response to retinoic acid","1/26","67/18805",0.0149253731343284,10.7950631458094,2.98853666538791,0.0886809344403968,0.189454723577211,0.138905920981936,"MYB",1,"DX_vs_REL"
"GO:2000630","positive regulation of miRNA metabolic process","1/26","67/18805",0.0149253731343284,10.7950631458094,2.98853666538791,0.0886809344403968,0.189454723577211,0.138905920981936,"MYB",1,"DX_vs_REL"
"GO:0035019","somatic stem cell population maintenance","1/26","68/18805",0.0147058823529412,10.6363122171946,2.96203956301634,0.0899454394945409,0.19124113683006,0.140215697658157,"NIPBL",1,"DX_vs_REL"
"GO:0055021","regulation of cardiac muscle tissue growth","1/26","68/18805",0.0147058823529412,10.6363122171946,2.96203956301634,0.0899454394945409,0.19124113683006,0.140215697658157,"FOXP1",1,"DX_vs_REL"
"GO:0030193","regulation of blood coagulation","1/26","69/18805",0.0144927536231884,10.4821627647715,2.93608805811761,0.0912082573721698,0.192673188250311,0.141265660507683,"UBASH3B",1,"DX_vs_REL"
"GO:0043525","positive regulation of neuron apoptotic process","1/26","69/18805",0.0144927536231884,10.4821627647715,2.93608805811761,0.0912082573721698,0.192673188250311,0.141265660507683,"MYB",1,"DX_vs_REL"
"GO:0009895","negative regulation of catabolic process","2/26","368/18805",0.00543478260869565,3.9308110367893,2.11272107279715,0.0912662470659366,0.192673188250311,0.141265660507683,"FHIT/FXR1",2,"DX_vs_REL"
"GO:0007517","muscle organ development","2/26","369/18805",0.00542005420054201,3.92015843235355,2.10795731419786,0.0916876134339086,0.193106223576605,0.141583156792183,"KRAS/FXR1",2,"DX_vs_REL"
